gene,mean_bulge,mean_dent,lfc,p_geomnull,null_sd,interface
AKAP12 | AMEX60DD035574,0.09321848,0.083687864,0.009530619,,,VLMC
LOC108717042[nr]|KCNAB1[hs] | AMEX60DD001858,0.18449815,0.17497408,0.009524062,,,VLMC
YIPF1 | AMEX60DD019557,0.12352983,0.114028126,0.009501703,,,VLMC
HERC1 | AMEX60DD004077,0.27267265,0.2631755,0.009497166,,,VLMC
TPD52L2 | AMEX60DD027071,0.21062203,0.20114054,0.00948149,,,VLMC
PRRT3 | AMEX60DD023243,0.12833352,0.11885278,0.009480745,,,VLMC
PDZRN3 | AMEX60DD035935,0.12440558,0.11493568,0.009469897,,,VLMC
TMEM214 | AMEX60DD032607,0.13884547,0.12938069,0.009464785,,,VLMC
IPP | AMEX60DD019937,0.06096635,0.05150359,0.009462759,,,VLMC
LOC115076136[nr]|SIGLEC1[hs] | AMEX60DD015922,0.081955716,0.07249783,0.009457886,,,VLMC
SMARCA5 | AMEX60DD044962,0.06715488,0.05771313,0.009441748,,,VLMC
LOC115482516[nr]|MED31[hs] | AMEX60DD054552,0.20750332,0.19806615,0.009437174,,,VLMC
LOC114657772[nr]|UQCRFS1[hs] | AMEX60DD016666,0.23907837,0.22964427,0.009434104,,,VLMC
FBXL14 | AMEX60DD006912,0.08478455,0.07535201,0.009432539,,,VLMC
RPL39[nr]|RPL39P5[hs] | AMEX60DD017206,0.07743934,0.06800767,0.009431668,,,VLMC
PCP4L1[nr] | AMEX60DD015740,0.15401702,0.14458701,0.009430006,,,VLMC
LOC104867555[nr] | AMEX60DD055272,0.5741255,0.5646981,0.009427428,,,VLMC
ST3GAL2 | AMEX60DD015545,0.14632426,0.13690211,0.009422153,,,VLMC
PHB2 | AMEX60DD026764,0.15391672,0.14449768,0.009419039,,,VLMC
ANKFY1 | AMEX60DD054158,0.13242264,0.12300445,0.0094181895,,,VLMC
AMEX60DD022372,0.07719311,0.06777527,0.009417839,,,VLMC
CDK2AP2 | AMEX60DD007324,0.08964838,0.08024317,0.009405211,,,VLMC
CNIH2 | AMEX60DD025106,0.36550757,0.35610238,0.009405196,,,VLMC
AMEX60DDU001003738,0.07232604,0.06292169,0.009404354,,,VLMC
ANKRD28 | AMEX60DD022806,0.085705,0.0763019,0.009403095,,,VLMC
HERC3[nr] | AMEX60DD044311,0.10694892,0.097555764,0.009393156,,,VLMC
TTYH2 | AMEX60DD031287,0.07506834,0.0656817,0.009386636,,,VLMC
NLGN3 | AMEX60DD036828,0.21572152,0.2063424,0.009379119,,,VLMC
LOC109901518[nr]|IQCA1[hs] | AMEX60DD026211,0.27456447,0.26518542,0.009379059,,,VLMC
RPH3A | AMEX60DD000711,0.21099941,0.20162217,0.009377241,,,VLMC
ATG16L1 | AMEX60DD002636,0.12480037,0.115424044,0.009376325,,,VLMC
KCNIP3 | AMEX60DD001201,0.11955177,0.11017573,0.009376042,,,VLMC
UNC119B | AMEX60DD000490,0.08625475,0.07689247,0.00936228,,,VLMC
ADGRB1 | AMEX60DD040637,0.33399302,0.32464108,0.009351939,,,VLMC
PAK5 | AMEX60DD035744,0.08641374,0.077062525,0.009351216,,,VLMC
PLRG1 | AMEX60DD045095,0.07023113,0.060888387,0.009342745,,,VLMC
AMEX60DD007134,0.07912242,0.06978659,0.009335823,,,VLMC
BAG4 | AMEX60DD002571,0.1406856,0.13135318,0.009332418,,,VLMC
GLRB | AMEX60DD045143,0.15205055,0.14272493,0.0093256235,,,VLMC
AK3[nr] | AMEX60DD043084,0.13826606,0.12895471,0.009311348,,,VLMC
ZNF512B | AMEX60DD027065,0.09248088,0.08317149,0.009309396,,,VLMC
PDE4D | AMEX60DD042183,0.11817872,0.10887483,0.00930389,,,VLMC
DYM | AMEX60DD041729,0.16004,0.15073696,0.009303048,,,VLMC
RNF44 | AMEX60DD027810,0.12578209,0.11650172,0.009280369,,,VLMC
NFYC | AMEX60DD006021,0.19098182,0.18170305,0.009278774,,,VLMC
MAPK12 | AMEX60DD006271,0.19466986,0.18539308,0.0092767775,,,VLMC
NDUFB9[nr] | AMEX60DD040460,0.3478273,0.33855906,0.009268224,,,VLMC
PRDX3 | AMEX60DD053264,0.07828597,0.069022626,0.009263344,,,VLMC
RARS1 | AMEX60DD030348,0.12605011,0.11679618,0.009253934,,,VLMC
AMEX60DD015376,0.13260475,0.12335363,0.009251118,,,VLMC
ANKS1B | AMEX60DD007758,0.15455253,0.14530484,0.00924769,,,VLMC
LOC101404545[nr]|SDHB[hs] | AMEX60DD052383,0.32834736,0.31911027,0.009237081,,,VLMC
MAST4 | AMEX60DD042266,0.12482378,0.11558829,0.009235486,,,VLMC
CNOT1 | AMEX60DD015516,0.066343375,0.057108246,0.009235129,,,VLMC
GALK1 | AMEX60DD030861,0.065819114,0.056587763,0.009231351,,,VLMC
MCCC2 | AMEX60DD042451,0.078153536,0.068923086,0.00923045,,,VLMC
SMIM15[hs] | AMEX60DD042201,0.114329204,0.105104856,0.009224348,,,VLMC
CPSF6 | AMEX60DD007763,0.15723118,0.14801128,0.0092199,,,VLMC
SLC7A3 | AMEX60DD036866,0.16570614,0.1564873,0.009218842,,,VLMC
ZDHHC20 | AMEX60DD049342,0.1079725,0.0987589,0.009213604,,,VLMC
INPP5A[hs] | AMEX60DD052691,0.12674269,0.11753731,0.009205379,,,VLMC
SYF2 | AMEX60DD022454,0.12879881,0.11960723,0.00919158,,,VLMC
PRKCZ | AMEX60DD051325,0.24839048,0.2391998,0.009190679,,,VLMC
LOC108701777[nr]|PIEZO2[hs] | AMEX60DDU001000850,0.0676529,0.058463328,0.009189576,,,VLMC
UNC80[hs] | AMEX60DD055373,0.06200747,0.0528199,0.009187568,,,VLMC
STARD3NL | AMEX60DD038083,0.10412566,0.09494716,0.009178504,,,VLMC
KRR1 | AMEX60DD008175,0.062412437,0.053242635,0.009169802,,,VLMC
RIF1 | AMEX60DD055861,0.076778434,0.06763042,0.009148017,,,VLMC
PIGH | AMEX60DD011802,0.055331014,0.04618586,0.009145156,,,VLMC
HBG2[hs] | AMEX60DD028125,1.5494585,1.5403169,0.009141564,,,VLMC
PSAP | AMEX60DD051892,1.519462,1.51033,0.009132028,,,VLMC
PCGF6 | AMEX60DD053002,0.12489739,0.115783714,0.009113677,,,VLMC
AKAP7 | AMEX60DD034650,0.19769044,0.18858317,0.009107277,,,VLMC
EPHB2 | AMEX60DD052063,0.07946831,0.07036814,0.009100169,,,VLMC
DDX39B | AMEX60DD010503,0.17255053,0.16346674,0.009083793,,,VLMC
MALSU1 | AMEX60DD022085,0.08288839,0.07380828,0.0090801045,,,VLMC
PMPCA | AMEX60DD050679,0.101426765,0.0923477,0.009079069,,,VLMC
MRPL27 | AMEX60DD030959,0.1684034,0.15932868,0.009074718,,,VLMC
FAM3C | AMEX60DD007410,0.09442069,0.08536246,0.00905823,,,VLMC
PWP1 | AMEX60DD006559,0.2046786,0.19562413,0.009054467,,,VLMC
EPC2 | AMEX60DD055879,0.06341928,0.054372147,0.009047136,,,VLMC
EPB41L1 | AMEX60DD028644,0.26172015,0.25267902,0.009041131,,,VLMC
BRIX1.S[nr]|BRIX1[hs] | AMEX60DD041878,0.115601264,0.10656284,0.009038426,,,VLMC
SLC35E1 | AMEX60DD014015,0.122209884,0.113177516,0.009032369,,,VLMC
ASCC1 | AMEX60DD051668,0.06727117,0.058248423,0.00902275,,,VLMC
ZCCHC8 | AMEX60DD000612,0.12765016,0.11862766,0.009022497,,,VLMC
NOL4L | AMEX60DD027213,0.16139898,0.15238555,0.009013429,,,VLMC
CRACD | AMEX60DD045508,0.19868138,0.1896719,0.0090094805,,,VLMC
LOC116043362[nr] | AMEX60DD048893,0.13341561,0.12441703,0.00899858,,,VLMC
TMEM184B | AMEX60DD029291,0.107326016,0.09836003,0.008965984,,,VLMC
E1301_TTI005140[nr]|LOC340211[hs] | AMEX60DD026579,0.1101909,0.10122551,0.008965388,,,VLMC
PHYHIP | AMEX60DD002775,0.15164034,0.14268653,0.00895381,,,VLMC
MAPK11 | AMEX60DD006272,0.108977064,0.100027464,0.0089496,,,VLMC
CHD3 | AMEX60DD013037,0.17197004,0.1630294,0.008940637,,,VLMC
PDGFD | AMEX60DD049470,0.078676976,0.06974825,0.008928724,,,VLMC
ZNF330 | AMEX60DD044948,0.22113347,0.21221305,0.008920416,,,VLMC
SERP1 | AMEX60DD001927,0.06162688,0.052708358,0.008918524,,,VLMC
HUWE1 | AMEX60DD025508,0.13930395,0.13039197,0.008911982,,,VLMC
ARHGEF9 | AMEX60DD037041,0.28313145,0.2742216,0.008909851,,,VLMC
TSSC4 | AMEX60DD004547,0.07805408,0.06915282,0.008901261,,,VLMC
TRAF1 | AMEX60DD050616,0.09510844,0.0862083,0.008900143,,,VLMC
ALAS1 | AMEX60DD023169,0.13980435,0.13091761,0.00888674,,,VLMC
LOC102361187[nr]|RIT1[hs] | AMEX60DD014834,0.059921335,0.051035706,0.0088856295,,,VLMC
AMEX60DD018075,0.17030334,0.16142651,0.00887683,,,VLMC
PCMTD1 | AMEX60DD039690,0.07690792,0.06803214,0.00887578,,,VLMC
TESK1 | AMEX60DD041340,0.07664586,0.06781116,0.008834697,,,VLMC
EFNB2 | AMEX60DD047713,0.11121644,0.10238538,0.008831061,,,VLMC
LOC102386534[nr]|CSMD1[hs] | AMEX60DD033414,0.05346644,0.044647034,0.008819405,,,VLMC
PAQR4 | AMEX60DD028019,0.061611623,0.05279236,0.008819263,,,VLMC
DR999_PMT09162[nr]|LRP11[hs] | AMEX60DD035564,0.21677598,0.20795782,0.0088181645,,,VLMC
NFIA | AMEX60DD033675,0.070996076,0.062181134,0.008814942,,,VLMC
BRD8 | AMEX60DD027908,0.07331654,0.06451163,0.00880491,,,VLMC
TMEM106A | AMEX60DD009829,0.070979305,0.062184844,0.00879446,,,VLMC
HEXIM1 | AMEX60DD009840,0.06874658,0.05995812,0.008788463,,,VLMC
WHRN | AMEX60DD050833,0.07220876,0.06342465,0.008784115,,,VLMC
PRKAR2A | AMEX60DD023336,0.20775639,0.19897823,0.008778155,,,VLMC
PARPI_0002094[nr]|PRPS1[hs] | AMEX60DD037786,0.09409984,0.08534639,0.008753449,,,VLMC
MRPL20 | AMEX60DD051271,0.07511829,0.06637655,0.008741736,,,VLMC
KCNQ2 | AMEX60DD026993,0.06776102,0.05901991,0.008741111,,,VLMC
HSD17B10 | AMEX60DD025498,0.1112263,0.10248558,0.008740716,,,VLMC
NDUFB8 | AMEX60DD051633,0.23990452,0.23117144,0.008733079,,,VLMC
AMEX60DD012813,0.08713792,0.078415975,0.008721948,,,VLMC
ZNF639 | AMEX60DD001616,0.076331936,0.06761053,0.008721404,,,VLMC
ABHD6 | AMEX60DD023868,0.05815047,0.049535964,0.008614507,,,VLMC
PTK2B | AMEX60DD032731,0.31843945,0.3098298,0.0086096525,,,VLMC
GAPVD1 | AMEX60DD050522,0.120855264,0.11225354,0.008601725,,,VLMC
LOC108431284[nr]|SIAH2[hs] | AMEX60DD037873,0.09750248,0.08891204,0.0085904375,,,VLMC
NCKAP5L | AMEX60DD029990,0.07086599,0.062276125,0.008589864,,,VLMC
LOC111150420[nr]|PQBP1[hs] | AMEX60DD021057,0.1016555,0.0930802,0.008575298,,,VLMC
LPCAT3 | AMEX60DD026769,0.06566244,0.057088856,0.008573588,,,VLMC
SORBS1 | AMEX60DD051753,0.10770681,0.09914757,0.008559234,,,VLMC
DPP6 | AMEX60DD021586,0.17268729,0.16412978,0.008557513,,,VLMC
MAX | AMEX60DD012060,0.16940159,0.16084735,0.008554235,,,VLMC
GATD3A[nr]|GATD3B[hs] | AMEX60DD046893,0.20401254,0.19546993,0.008542612,,,VLMC
BUD31.L[nr]|BUD31[hs] | AMEX60DD045273,0.1278167,0.11927416,0.008542545,,,VLMC
AKR7A2[nr]|AKR7L[hs] | AMEX60DD051548,0.09440503,0.08586383,0.008541204,,,VLMC
TASP1 | AMEX60DD035802,0.0716068,0.06306818,0.008538619,,,VLMC
AMEX60DD002589,0.23380482,0.22526734,0.008537486,,,VLMC
ACTR1B | AMEX60DD001247,0.19359125,0.18506193,0.00852932,,,VLMC
LOC104839887[nr]|HERC2[hs] | AMEX60DD047763,0.17313781,0.16461587,0.008521944,,,VLMC
EFHD1 | AMEX60DD002616,0.17028636,0.16177118,0.008515179,,,VLMC
EXOSC3 | AMEX60DD043821,0.14011902,0.13160492,0.008514091,,,VLMC
LOC114053732[nr]|RMC1[hs] | AMEX60DD039506,0.11163455,0.103121385,0.0085131675,,,VLMC
LLAP_19204[nr]|BACE1[hs] | AMEX60DD053917,0.15063338,0.1421306,0.008502781,,,VLMC
MEF2A | AMEX60DD003514,0.110498,0.10199954,0.00849846,,,VLMC
LDHB | AMEX60DD006557,0.65811384,0.64961696,0.0084968805,,,VLMC
PFKL | AMEX60DD055296,0.26885125,0.26035705,0.008494198,,,VLMC
NDUFV2 | AMEX60DD038220,0.19726071,0.18877041,0.008490294,,,VLMC
STAM | AMEX60DD022101,0.10983984,0.10135856,0.008481279,,,VLMC
RAPGEF4 | AMEX60DD055682,0.097187676,0.088711694,0.008475982,,,VLMC
RNF165 | AMEX60DD041688,0.10383356,0.095359914,0.00847365,,,VLMC
RRM2[hs] | AMEX60DD033253,0.081678286,0.07321896,0.00845933,,,VLMC
IMPDH2 | AMEX60DD023315,0.06480504,0.056347813,0.008457225,,,VLMC
PCCB.L[nr]|PCCB[hs] | AMEX60DD002402,0.13814148,0.12968847,0.0084530115,,,VLMC
LOC110555508[nr]|CMC1[hs] | AMEX60DD022679,0.06449849,0.05605278,0.00844571,,,VLMC
ABCA2 | AMEX60DD050902,0.18405576,0.1756169,0.008438855,,,VLMC
TFAM[nr] | AMEX60DD052489,0.06663431,0.05819921,0.008435104,,,VLMC
SNAPC2 | AMEX60DD013228,0.063801184,0.05536751,0.0084336735,,,VLMC
CDON | AMEX60DD053448,0.059513245,0.051080026,0.008433219,,,VLMC
AMEX60DD001639,0.06520735,0.056776688,0.00843066,,,VLMC
LOC100478200[nr]|RBM12[hs] | AMEX60DD028536,0.23234124,0.22391625,0.008424997,,,VLMC
ECM1 | AMEX60DD014721,0.61550766,0.60709476,0.008412898,,,VLMC
TBPL1 | AMEX60DD034656,0.07847187,0.0700736,0.008398272,,,VLMC
DNAJC14 | AMEX60DD029889,0.06492897,0.056531366,0.008397605,,,VLMC
LOC115084727[nr] | AMEX60DD038869,0.16508293,0.156697,0.0083859265,,,VLMC
CDKAL1 | AMEX60DD038472,0.05776016,0.049380183,0.008379977,,,VLMC
COQ9 | AMEX60DD015460,0.11141842,0.10304769,0.008370727,,,VLMC
LENG8 | AMEX60DD017288,0.07631053,0.06794622,0.008364312,,,VLMC
BFAR | AMEX60DD021421,0.087863676,0.079508305,0.008355372,,,VLMC
ANKRD12 | AMEX60DD038217,0.119615294,0.111264125,0.0083511695,,,VLMC
PTCD3 | AMEX60DD046106,0.084905796,0.07656502,0.008340776,,,VLMC
CCDC134 | AMEX60DD029192,0.08201259,0.07368377,0.008328818,,,VLMC
PDZD2 | AMEX60DD041840,0.07705338,0.06872629,0.008327097,,,VLMC
THEM4 | AMEX60DD014973,0.107458554,0.0991348,0.008323751,,,VLMC
QSOX2 | AMEX60DD050664,0.06605083,0.057727784,0.008323044,,,VLMC
IMPA1 | AMEX60DD040000,0.21423736,0.2059247,0.0083126575,,,VLMC
KAT8[nr] | AMEX60DD028245,0.06946501,0.06116395,0.008301061,,,VLMC
PIK3CB | AMEX60DD002444,0.06458289,0.05629044,0.0082924515,,,VLMC
BET1 | AMEX60DD022273,0.071201496,0.062912464,0.008289032,,,VLMC
MTREX | AMEX60DD042121,0.15873761,0.15044895,0.008288667,,,VLMC
ATP11B | AMEX60DD001648,0.08087335,0.07259075,0.008282594,,,VLMC
PARPI_0014250[nr]|PPTC7[hs] | AMEX60DD000669,0.062226858,0.053949844,0.008277014,,,VLMC
PITPNA | AMEX60DD054940,0.1416335,0.13335863,0.008274868,,,VLMC
AMEX60DD016223,0.093212314,0.0849434,0.008268915,,,VLMC
SOX5 | AMEX60DD006750,0.15195823,0.14369164,0.008266583,,,VLMC
SMC4 | AMEX60DD001810,0.07620042,0.06794634,0.008254081,,,VLMC
OPA3 | AMEX60DD024891,0.07841159,0.07017462,0.008236967,,,VLMC
NUP214 | AMEX60DD050393,0.06579033,0.057575066,0.008215267,,,VLMC
POLD3 | AMEX60DD049820,0.11700789,0.1087976,0.0082102865,,,VLMC
CNTNAP5 | AMEX60DD056152,0.06322544,0.05501909,0.008206349,,,VLMC
TPI[nr]|TPI1[hs] | AMEX60DD026817,1.4122194,1.4040196,0.008199811,,,VLMC
TMEM43 | AMEX60DD023461,0.11735793,0.109162584,0.008195348,,,VLMC
MAPK4 | AMEX60DD041755,0.06682133,0.058639653,0.008181676,,,VLMC
MANEAL | AMEX60DD005843,0.060661875,0.05248332,0.0081785545,,,VLMC
USP7[hs] | AMEX60DD021507,0.06396563,0.055804234,0.0081613995,,,VLMC
ZSWIM6 | AMEX60DD042202,0.09860426,0.090443954,0.008160308,,,VLMC
GPR85 | AMEX60DD006296,0.08314281,0.07498763,0.008155182,,,VLMC
MYH10 | AMEX60DD030697,0.18433958,0.17618528,0.008154303,,,VLMC
RNF41 | AMEX60DD029912,0.07885468,0.070700504,0.008154176,,,VLMC
DRG2 | AMEX60DD025948,0.15157557,0.14342348,0.008152083,,,VLMC
DR999_PMT05897[nr]|PIP4P2[hs] | AMEX60DD040080,0.066051655,0.057929896,0.008121759,,,VLMC
PIP5K1A | AMEX60DD014902,0.07844327,0.07032921,0.008114055,,,VLMC
LMO1 | AMEX60DD004749,0.07488921,0.06678087,0.00810834,,,VLMC
SRCAP | AMEX60DD027968,0.06730884,0.059204586,0.008104257,,,VLMC
HERPUD1 | AMEX60DD017852,0.07716396,0.069062285,0.008101672,,,VLMC
UBE3C | AMEX60DD021638,0.08392035,0.075835936,0.008084416,,,VLMC
YIPF4 | AMEX60DD035289,0.17421007,0.16613837,0.008071706,,,VLMC
CIBAR2 | AMEX60DD017470,0.1003104,0.09225146,0.008058943,,,VLMC
EMSY | AMEX60DD049739,0.08096747,0.07291426,0.008053213,,,VLMC
HOMER1 | AMEX60DD042306,0.14843656,0.14039409,0.00804247,,,VLMC
MKKS | AMEX60DD035768,0.1585125,0.15047231,0.00804019,,,VLMC
EIF2S3 | AMEX60DD048391,0.30782208,0.29978243,0.008039653,,,VLMC
SFRP1 | AMEX60DD002950,0.34458825,0.33654872,0.008039534,,,VLMC
SELENOT | AMEX60DD001924,0.33405027,0.32601252,0.008037746,,,VLMC
PIK3C2A | AMEX60DD004710,0.070816085,0.06278832,0.008027762,,,VLMC
UBE2M | AMEX60DD017593,0.12708335,0.119059406,0.00802394,,,VLMC
N4BP3 | AMEX60DD027899,0.057740174,0.049724035,0.008016139,,,VLMC
LOC108702355[nr]|TRIM69[hs] | AMEX60DDU001013419,0.0661952,0.058188446,0.008006752,,,VLMC
ZGRF1 | AMEX60DD044694,0.09122644,0.08322084,0.008005604,,,VLMC
CD68 | AMEX60DD012740,0.12421483,0.11622983,0.007984996,,,VLMC
CDH12 | AMEX60DD038681,0.08086472,0.07288232,0.007982403,,,VLMC
PELI3 | AMEX60DD025151,0.15248536,0.1445033,0.00798206,,,VLMC
ZNF385D | AMEX60DD022752,0.118850216,0.11086852,0.007981695,,,VLMC
PDHA1 | AMEX60DD048145,0.1642551,0.15628344,0.007971659,,,VLMC
NDUFA2.L[nr]|NDUFA2[hs] | AMEX60DD030276,0.22041887,0.21246225,0.007956624,,,VLMC
LOC114139425[nr] | AMEX60DD050274,0.08244379,0.07449688,0.0079469085,,,VLMC
RAB5IF | AMEX60DD028597,0.07846465,0.0705275,0.007937148,,,VLMC
SNRPB2 | AMEX60DD035830,0.12503493,0.11709993,0.007934995,,,VLMC
ARL6 | AMEX60DD051802,0.12454786,0.11661627,0.00793159,,,VLMC
ZNF462 | AMEX60DD044428,0.097919114,0.08999134,0.007927775,,,VLMC
XELAEV_18036513MG[nr]|FXYD7[hs] | AMEX60DD016045,0.14584036,0.13792329,0.007917076,,,VLMC
FAM107B | AMEX60DD006256,0.10334887,0.09544004,0.007908836,,,VLMC
CHST8 | AMEX60DD017648,0.07632146,0.06842064,0.007900819,,,VLMC
ELMOD2 | AMEX60DD044955,0.084773324,0.07687403,0.007899292,,,VLMC
GRM5 | AMEX60DD049621,0.07113208,0.06323677,0.007895306,,,VLMC
NUS1 | AMEX60DD034164,0.09593364,0.08803883,0.007894807,,,VLMC
TMUB1 | AMEX60DD026204,0.07294081,0.06506745,0.007873364,,,VLMC
MAPK14[nr] | AMEX60DD008807,0.0628061,0.054936025,0.007870074,,,VLMC
DCTN5 | AMEX60DD020907,0.14319465,0.13535804,0.00783661,,,VLMC
AMEX60DD031754,0.09817472,0.09034699,0.007827729,,,VLMC
TET3 | AMEX60DD002920,0.104658686,0.09683803,0.007820658,,,VLMC
SNRPA1 | AMEX60DD003540,0.10608983,0.09826977,0.007820062,,,VLMC
GNMT | AMEX60DD036574,0.06439351,0.056579396,0.007814117,,,VLMC
RETREG1 | AMEX60DD038901,0.16747276,0.15965989,0.0078128725,,,VLMC
SLC29A2 | AMEX60DD025140,0.15832233,0.15051265,0.0078096837,,,VLMC
CACNA1E | AMEX60DD018650,0.06987671,0.062072296,0.0078044124,,,VLMC
NIN | AMEX60DD011830,0.059726145,0.05192501,0.007801134,,,VLMC
KDM7A | AMEX60DD007092,0.06125533,0.053464305,0.0077910237,,,VLMC
LOC110075617[nr]|ARF6[hs] | AMEX60DD024281,0.115072615,0.10728378,0.007788837,,,VLMC
DHRS11 | AMEX60DD054129,0.13946606,0.13167842,0.007787645,,,VLMC
MAPK6 | AMEX60DD003706,0.20444736,0.19666062,0.007786736,,,VLMC
NHP2 | AMEX60DD027905,0.11928658,0.111504056,0.0077825263,,,VLMC
COASY | AMEX60DD010021,0.11575282,0.10798323,0.007769592,,,VLMC
XPOT | AMEX60DD008237,0.10702666,0.09926543,0.0077612326,,,VLMC
TBC1D5 | AMEX60DD022787,0.10905469,0.101304725,0.0077499673,,,VLMC
SNRPD3 | AMEX60DD000439,0.2604011,0.25265625,0.0077448487,,,VLMC
TM2D2.L[nr]|TM2D2[hs] | AMEX60DD002599,0.1140161,0.106272906,0.0077431947,,,VLMC
PPP1R26 | AMEX60DD050707,0.060138423,0.052400988,0.0077374354,,,VLMC
AMEX60DD048702,0.11248229,0.10474926,0.0077330247,,,VLMC
EIF3A | AMEX60DD053259,0.11310466,0.105378,0.0077266544,,,VLMC
AMEX60DD029104,0.06633986,0.058620885,0.007718973,,,VLMC
TEX261 | AMEX60DD046252,0.09141478,0.083698355,0.0077164248,,,VLMC
TAF12 | AMEX60DD005525,0.058917135,0.051213607,0.007703528,,,VLMC
PRRC2C | AMEX60DD018359,0.20837997,0.20067663,0.007703334,,,VLMC
PSENEN | AMEX60DD015967,0.14052957,0.13283469,0.007694885,,,VLMC
AMEX60DD006775,0.10437865,0.09670522,0.0076734275,,,VLMC
LMF2 | AMEX60DD007932,0.077864714,0.0701983,0.0076664165,,,VLMC
PAQR6 | AMEX60DD016785,0.0973548,0.08969311,0.007661693,,,VLMC
BORCS6 | AMEX60DD023172,0.08704729,0.07938616,0.0076611266,,,VLMC
RWDD1 | AMEX60DD034194,0.20247349,0.19482046,0.007653028,,,VLMC
XKR4 | AMEX60DD039726,0.07626536,0.068618216,0.007647142,,,VLMC
GADD45GIP1 | AMEX60DD031977,0.12990972,0.12227609,0.007633634,,,VLMC
COPZ2 | AMEX60DD010198,0.16628416,0.15865357,0.0076305866,,,VLMC
BRD7 | AMEX60DD015832,0.060016315,0.052390575,0.00762574,,,VLMC
PCLO[nr] | AMEX60DD006236,0.17000647,0.16238225,0.007624224,,,VLMC
BCL2L10[nr] | AMEX60DD003702,0.08538435,0.07776963,0.007614717,,,VLMC
APBB2 | AMEX60DD045640,0.21147527,0.20386392,0.007611349,,,VLMC
CDIPT | AMEX60DD028351,0.21251026,0.2049092,0.0076010525,,,VLMC
LOC115640447[nr] | AMEX60DD018024,0.07089906,0.0632987,0.0076003596,,,VLMC
AMEX60DD015438,0.19932114,0.1917212,0.007599935,,,VLMC
LOC115478996[nr] | AMEX60DD003305,0.10670684,0.09910775,0.007599093,,,VLMC
CLIC4 | AMEX60DD005778,0.1298122,0.12222899,0.0075832084,,,VLMC
SMIM13 | AMEX60DD039173,0.12147004,0.11391692,0.007553123,,,VLMC
ABHD4.S[nr]|ABHD4[hs] | AMEX60DD009439,0.06520984,0.057661794,0.007548049,,,VLMC
DUSP1 | AMEX60DD028721,0.11219053,0.10465798,0.007532552,,,VLMC
SLC37A3 | AMEX60DD007089,0.06940786,0.061876453,0.0075314045,,,VLMC
CCH79_00014362[nr]|PSMC2[hs] | AMEX60DD006400,0.21355839,0.20603047,0.0075279176,,,VLMC
GAA | AMEX60DD031425,0.103640065,0.09611397,0.007526092,,,VLMC
NDUFAB1 | AMEX60DD020905,0.72937304,0.72184885,0.0075241923,,,VLMC
AMEX60DD012523,0.09254365,0.08502882,0.007514827,,,VLMC
BCKDK | AMEX60DD028257,0.15223318,0.1447367,0.007496476,,,VLMC
OTUD6B | AMEX60DD040084,0.13427918,0.12678324,0.0074959397,,,VLMC
FAM13B | AMEX60DD023005,0.17849916,0.17100447,0.007494688,,,VLMC
THRAP3 | AMEX60DD005911,0.10326222,0.09577864,0.0074835867,,,VLMC
IFT46 | AMEX60DD053879,0.07728274,0.069804706,0.007478036,,,VLMC
CACNA2D2 | AMEX60DD024110,0.19934276,0.19188565,0.0074571073,,,VLMC
LOC109098236[nr] | AMEX60DD042537,0.06319213,0.055766832,0.007425297,,,VLMC
FBXO33 | AMEX60DD011574,0.061798297,0.054390658,0.007407639,,,VLMC
CHD7 | AMEX60DD039791,0.07103473,0.06363606,0.0073986724,,,VLMC
TIMM10 | AMEX60DD007354,0.069285326,0.061889842,0.0073954836,,,VLMC
AMEX60DD044804,0.24327026,0.23588806,0.007382199,,,VLMC
PTDSS2 | AMEX60DD004314,0.07171431,0.064333625,0.0073806867,,,VLMC
PIP5K1B | AMEX60DD043140,0.09090161,0.083530046,0.007371567,,,VLMC
BRI3BP | AMEX60DD000050,0.35567078,0.3483002,0.007370591,,,VLMC
CTNNB1 | AMEX60DD022018,1.1124269,1.1050574,0.0073695183,,,VLMC
CHCHD6[hs] | AMEX60DD023398,0.10886605,0.1014976,0.007368453,,,VLMC
nan | AMEX60DD016339,1.5940908,1.5867246,0.0073661804,,,VLMC
LOC115090923[nr]|PKD1[hs] | AMEX60DD030949,0.0771887,0.06983831,0.0073503926,,,VLMC
AZIN1 | AMEX60DD040241,0.19928387,0.19194223,0.007341638,,,VLMC
SPG7 | AMEX60DD017085,0.06165196,0.054311372,0.0073405877,,,VLMC
ISCA2 | AMEX60DD011468,0.10473108,0.09739277,0.0073383152,,,VLMC
AMEX60DDU001018805,0.06531551,0.057985835,0.0073296726,,,VLMC
TUBB1[nr]|TUBB3[hs] | AMEX60DD027268,0.1172133,0.10989057,0.0073227286,,,VLMC
ARFGEF3 | AMEX60DD035510,0.14524798,0.13792643,0.0073215514,,,VLMC
MB21D2 | AMEX60DD003213,0.065545015,0.058229353,0.0073156618,,,VLMC
MDM4 | AMEX60DD009069,0.07167609,0.06437372,0.0073023736,,,VLMC
ROHU_009882[nr]|RTL1[hs] | AMEX60DD049138,0.070815384,0.06352679,0.0072885975,,,VLMC
PHKB | AMEX60DD016604,0.12936227,0.122076124,0.0072861463,,,VLMC
VPS11 | AMEX60DD053865,0.12398811,0.11670434,0.0072837695,,,VLMC
DDIT4 | AMEX60DD051672,0.20581481,0.19853774,0.0072770715,,,VLMC
