gene,mean_bulge,mean_dent,lfc,p_geomnull,null_sd,interface
Tubb5,0.533983689624896,0.513514789902988,0.020468899721907907,,,ExE endoderm
Mrpl52,0.1857408182337691,0.1654685497485061,0.02027226848526298,,,ExE endoderm
Ddb1,0.33894892933686177,0.3186777485117908,0.020271180825070956,,,ExE endoderm
Slc9a3r1,0.20597878828251834,0.1857173414194731,0.020261446863045235,,,ExE endoderm
Myl12b,0.11819488958307806,0.09794896928520934,0.020245920297868716,,,ExE endoderm
Kif5b,0.12948983653462545,0.10928194205805439,0.020207894476571064,,,ExE endoderm
Pam,0.10171648976821625,0.08153243563077742,0.02018405413743883,,,ExE endoderm
Atp5b,0.5309661872119062,0.5108634703614915,0.02010271685041476,,,ExE endoderm
Ppp1r14b,0.12137803708811411,0.10128502490631698,0.020093012181797126,,,ExE endoderm
Mdk,0.3380736764196962,0.3180235858319227,0.020050090587773517,,,ExE endoderm
Gm47283,0.2887874668369182,0.26873901874453526,0.02004844809238293,,,ExE endoderm
Psmb6,0.2653679182361583,0.24532508976238968,0.02004282847376862,,,ExE endoderm
Ube2l3,0.1403999582077076,0.12037055138933533,0.02002940681837226,,,ExE endoderm
Eif2b1,0.08306807090444593,0.06305088259802964,0.020017188306416286,,,ExE endoderm
G3bp1,0.24075732291866905,0.22075330406841753,0.02000401885025152,,,ExE endoderm
Cks1b,0.2243105689936747,0.2043162774183623,0.019994291575312406,,,ExE endoderm
Ubqln1,0.14458387570707937,0.12466299349943141,0.019920882207647955,,,ExE endoderm
Psmc2,0.11806068533984299,0.09815719188262108,0.019903493457221907,,,ExE endoderm
Ndufb11,0.19097454186997606,0.1710851853382634,0.01988935653171267,,,ExE endoderm
Tomm6,0.338508292954863,0.3186688175113711,0.019839475443491905,,,ExE endoderm
Rnase4,0.08369054279543518,0.06385119371557475,0.01983934907986043,,,ExE endoderm
Fam96b,0.08913253137403018,0.06933153673657622,0.019800994637453967,,,ExE endoderm
