gene,total,composition,within_celltype,pct_composition
EIF3F,-0.016727151111174773,-0.007643814976177421,-0.009083336134997354,45.69705220795715
EIF3G,-0.007015533570200587,-0.002348998160156781,-0.004666535410043806,33.48281547870376
EIF3H,-0.018238852339358767,-0.0077035998609504665,-0.010535252478408301,42.2373059313956
EIF3I,-0.00017195817114797193,0.0022412916147212256,-0.0024132497858691975,-1303.3934937541114
EIF3K,-0.007117786959307194,-0.005174394602594074,-0.0019433923567131195,72.69667710169456
EIF3M,-0.007366328294000968,-0.0026452373861601836,-0.004721090907840784,35.909849257118054
EIF4A2,0.002665654666939011,0.006684692235009713,-0.004019037568070702,250.77112642973327
EIF4B,-0.029755340761716178,-0.016245738133587546,-0.013509602628128631,54.5977216785554
EIF4EBP2,-0.003450009093157005,-0.0001381535147599749,-0.00331185557839703,4.004439148696694
EIF4G1,0.0071473807952396095,0.007499480536425984,-0.0003520997411863743,104.92627650986337
EIF4G2,0.0031499936798614434,0.0021167215618714576,0.001033272117989986,67.19764472557812
EIF4H,-0.0021040303465840486,0.0015798001729477153,-0.003683830519531764,-75.08447658621296
EIF5,0.0041249635805676275,0.0028494466429040194,0.0012755169376636082,69.07810426078751
EIF5A,0.002545545193973174,0.008446280017395232,-0.0059007348234220575,331.8063272807971
EIF5B,0.004041790636851317,0.004011932420762721,2.9858216088596138e-05,99.26126267361892
EIF6,0.007821847486889234,0.007132662838511931,0.0006891846483773039,91.18897869675297
ELOB,0.0002689205648823056,0.005130856434156143,-0.004861935869273837,1907.9449860599864
ELOC,0.006040385183756479,0.006787834157435002,-0.0007474489736785227,112.37419387903486
ELOVL5,-0.003403482565706352,-0.001191545527261024,-0.0022119370384453283,35.00959691308814
EMC10,0.004491423338335821,0.005895342754902232,-0.001403919416566412,131.2577842436602
ENAH,0.0387979076222811,0.029556341179390735,0.009241566442890366,76.18024525223865
ENO1,0.01831165195835823,0.022035428732435382,-0.003723776774077151,120.33555892469579
ENSA,0.0039727237358518006,0.0055477791343301825,-0.0015750553984783821,139.64673869124886
ENSG00000237550,-0.02742771769846351,-0.03123576332802018,0.00380804562955667,113.88393183647939
ENSG00000240040,-0.030752285059430062,-0.0032009411586990406,-0.02755134390073102,10.408791257342632
ENSG00000254687,-0.07316647964692301,-0.017537877034368,-0.055628602612555006,23.969824869256982
ENSG00000280011,-0.034964730127240606,-0.007760223677106902,-0.027204506450133704,22.1944332156049
ENSG00000283213,-0.026079411806607444,-0.0075572107502006065,-0.01852220105640684,28.97768863132842
ENSG00000287587,-0.006215726937559223,-0.0016062015462261932,-0.00460952539133303,25.840928379921927
EPS15,0.0010672422004838853,0.0006291701271650897,0.0004380720733187955,58.95289062593527
ERGIC2,0.015689065711427436,0.01762506505285898,-0.0019359993414315442,112.33980006866452
ERGIC3,0.004010816123149232,0.004007766280683398,3.0498424658339694e-06,99.92395955406106
ERH,0.003896121095275199,0.009904064695545334,-0.006007943600270135,254.20320501731658
ERP29,-0.007761362674394901,-0.0039051293197764556,-0.0038562333546184454,50.31499600784873
ETV6,0.0028154644148161226,-0.0013901171024303524,0.004205581517246475,-49.37434460599072
EWSR1,0.0010686664942369862,0.001848575513810491,-0.0007799090195735047,172.97964554698137
EZR,0.001037712203578907,0.0013074185878574219,-0.0002697063842785148,125.9904801493458
FABP5,0.20938236633886967,0.1967208617748617,0.012661504564007976,93.95292698931664
FAM107B,-0.007251176867535812,-0.005169096264839736,-0.0020820806026960762,71.2863078541396
FAM120A,0.002143294854219202,0.004998098206401704,-0.0028548033521825023,233.1969489201476
FAM177A1,0.028072065637623184,0.027224437339229503,0.0008476282983936826,96.98052751323843
FAM89B,0.005629278676471077,0.005587750018644843,4.1528657826233033e-05,99.26227390376297
FAU,-0.01941485009659021,-0.02116871180568329,0.0017538617090930813,109.03360932671382
FBL,-0.007245261190067485,-0.0018257469659916786,-0.005419514224075807,25.199187691046827
FBXO7,0.0031691815598644565,0.002738939193277939,0.00043024236658651766,86.42418055073756
FCER1G,0.00122714647091797,0.00197553792637826,-0.0007483914554602901,160.9863185199444
FCHSD2,0.003950800484279974,-0.004441998101675061,0.008392798585955034,-112.43286314633039
FIS1,0.002353913401994918,0.0032849346956314637,-0.0009310212936365458,139.55206223166556
FKBP11,-0.008069178075604096,-0.0001808238327870521,-0.007888354242817044,2.2409200923913777
FKBP1A,0.0018968849695002983,0.0062214236113040805,-0.004324538641803782,327.98106956074446
FLNA,0.023412807291688806,0.01992017773032346,0.003492629561365347,85.08239734837275
FLOT2,0.00021975966484313793,0.0017800366312358657,-0.0015602769663927278,809.992421724176
FN1,0.04087504140504071,0.0235920097781983,0.017283031626842412,57.7173966490195
FNDC3B,0.009514986553293366,0.006051199328200275,0.0034637872250930894,63.59650950957791
FOS,0.007394579660983669,0.009642161204363071,-0.002247581543379402,130.39498722609497
FOXN3,-0.0008191276325623134,-0.0012114346255986802,0.0003923069930363668,147.8932680868293
FSCN1,0.02923096025641509,0.024932460135200934,0.004298500121214155,85.29470094889956
FSTL1,-0.0017034729431652678,0.0015382213660847278,-0.0032416943092499957,-90.2991369634858
FTH1,0.0824099543792321,0.09405521572854286,-0.011645261349310772,114.13089163442791
FTL,0.009395196861083806,0.020352685238154887,-0.01095748837707108,216.62861927309368
FUS,-0.00020056288580322552,0.0026347009107260642,-0.0028352637965292898,-1313.6532714786517
FXYD5,-0.011791229816440412,-0.004333707147678145,-0.007457522668762267,36.75364839073608
G3BP1,-0.0014972805227559723,0.004547417808344202,-0.0060446983311001744,-303.7118121308349
GABARAPL2,-0.0018889138155917472,0.00011500509282638639,-0.0020039189084181336,-6.0884245685057
GABRB3,-0.10702721546663486,-0.004919240146728818,-0.10210797531990605,4.596251640558063
GANAB,0.010877082143326184,0.010793861559040802,8.322058428538327e-05,99.23489973516065
GAPDH,0.008947102421662242,0.009828274725248491,-0.000881172303586249,109.84868912926271
GAS5,-0.01710526212699416,-0.005337697579256381,-0.01176756454773778,31.20500311323995
GDI1,0.010607868243724087,0.00733158162928358,0.0032762866144405074,69.11456157669708
GDI2,0.005697578152200792,0.014083071851638223,-0.00838549369943743,247.17645770595323
GHITM,-0.0017466413305818411,3.1246248504485184e-05,-0.0017778875790863263,-1.7889333063060195
GJA1,0.013688398084146704,0.010608107979407717,0.0030802901047389877,77.49707390299788
GLG1,0.0027123388804614667,0.0027091040848388347,3.23479562263203e-06,99.88073777779266
GLS,0.009253740354262654,0.01219754343596649,-0.002943803081703837,131.81203458283545
GLUL,0.0010233435769901105,0.0033044959087048845,-0.002281152331714774,322.91167727110474
GNAI2,-0.006618739347514977,-0.0031119789008240487,-0.0035067604466909284,47.017698347532736
GNAI3,0.004612559168081032,0.006332789392929774,-0.0017202302248487415,137.29448581934204
GNAS,-0.00859870970480239,0.005475565000352725,-0.014074274705155114,-63.67891449218963
GNB1,0.0053312923898688885,0.007308392056890394,-0.001977099667021505,137.08481025686396
GNG5,0.004778446235687602,0.001648434535246494,0.0031300117004411077,34.49729167056936
GPAA1,0.008163426617362428,0.008346358421500128,-0.00018293180413769938,102.24087031968452
GPI,0.004296872829088359,0.005553147599838782,-0.001256274770750424,129.2369548906794
GPX4,-0.0009315924186686572,0.004551623238858663,-0.00548321565752732,-488.5852597816766
GRB2,-0.0031964243320958853,-0.0004643695916449562,-0.002732054740450929,14.527783028746704
GRINA,0.011717062076682428,0.009005489911071867,0.0027115721656105606,76.85791755762111
GRK2,0.000647655829477179,0.0004324593180823526,0.00021519651139482638,66.7730140607946
GRN,0.012465341973506532,0.01650140870376591,-0.004036066730259377,132.3783073006542
GSN,-0.0007491243159907816,0.0018822682956154738,-0.0026313926116062554,-251.26247479045068
GSPT1,-0.0013107207373191732,0.0017189907634036867,-0.00302971150072286,-131.14851352085503
GSTK1,-0.002250154334238778,-0.0007996708416300961,-0.0014504834926086822,35.53848860329942
GSTO1,0.0011068278054163407,0.002359349880577526,-0.0012525220751611853,213.16322819429357
GSTP1,0.05804751101330761,0.06052334755584514,-0.002475836542537534,104.26518984073226
GTF3A,-0.003955885897436431,-0.002490417810343138,-0.0014654680870932926,62.95474325882418
GUK1,0.01526724198346175,0.01595164448748341,-0.0006844025040216592,104.48281690146156
H1-10,-0.0025598310885934627,0.0005167974452951621,-0.003076628533888625,-20.188732279953836
H2AZ1,0.009428131200288811,0.013411981595494693,-0.0039838503952058825,142.2549316569104
H2AZ2,0.009556867993285215,0.014358216260919496,-0.0048013482676342815,150.23976757874834
H3-3B,0.034127226163801046,0.03760353887869115,-0.0034763127148901072,110.18633245551452
HBB,0.021421639625518935,0.00017551433251944198,0.021246125292999494,0.8193319259761854
HCP5,-0.0038642949194926586,-0.0035834853313927175,-0.00028080958809994095,92.73322575139248
HDAC1,0.0020078168416841112,0.004084244430935677,-0.0020764275892515656,203.41718159460726
HDGF,0.012817267634678123,0.012467503564429612,0.00034976407024851135,97.27114951315991
HDLBP,0.004616868866778701,0.005972830550810215,-0.0013559616840315137,129.36972487541325
HERPUD1,-0.009911972957968647,-0.004038815509795425,-0.005873157448173222,40.74683745528637
HIF1A,0.025406393926089513,0.019750682411367647,0.0056557115147218675,77.73902297518072
HIGD2A,-0.0015146791814325815,-0.0013248393227174569,-0.00018983985871512464,87.46666217887973
HINT1,-0.004653530843490345,0.0035996283397027144,-0.00825315918319306,-77.35262665633996
HLA-A,-0.003582404611850877,-0.0017133258955763266,-0.0018690787162745502,47.826141410953674
HLA-B,-0.018245181961908517,-0.002662895570019766,-0.015582286391888751,14.595061729607528
HLA-C,0.001828612673021538,0.01005984812585643,-0.008231235452834891,550.135535768429
HLA-DPA1,-0.059640766622946775,-0.03357059616326445,-0.02607017045968232,56.28800242542182
HLA-DPB1,-0.036727354060318865,-0.023704371992726153,-0.013022982067592712,64.5414639829362
HLA-DQA1,-0.012227328961707869,-0.007319383860087355,-0.0049079451016205144,59.860856635241866
HLA-DQB1,-0.011218608692691222,-0.005935645035293063,-0.005282963657398158,52.908923003616835
HLA-DRA,-0.06843160787527597,-0.03995506434337683,-0.028476543531899143,58.386855992335114
HLA-DRB1,-0.011761197307744976,-0.0063899243901938164,-0.005371272917551161,54.33056025670046
HLA-DRB5,-0.014364471479743743,-0.006696907439950059,-0.007667564039793684,46.62132852847246
HLA-E,-0.03620646459415994,-0.02348372337439435,-0.012722741219765585,64.86058121836686
HLA-F,-0.006073886535927145,-0.0021753542756996133,-0.003898532260227532,35.81486520751342
HMGA1,-0.005990548857408136,-0.0028422518026872175,-0.0031482970547209183,47.44559923207008
HMGB1,0.001082021701105212,0.005785437496164105,-0.004703415795058893,534.6877507405509
HMGN1,0.0007500764988387248,0.004349961963377124,-0.0035998854645383992,579.9357758990949
HMGN2,-0.0021662744555522528,0.0012170174663183805,-0.0033832919218706333,-56.180206676910835
HMGN3,-4.203652155233557e-05,0.0004208146982482672,-0.00046285121980060276,-1001.0692671712902
HMGN4,-0.0023714081987368965,0.00015086825458849326,-0.0025222764533253898,-6.361969005119048
HNRNPA0,-0.002989289044452027,0.0010922431996103939,-0.004081532244062421,-36.53856095440297
HNRNPA1,-0.04284531394621016,-0.019137450146487545,-0.023707863799722617,44.666378616138786
HNRNPA2B1,0.004159784105490914,0.013705315038208626,-0.009545530932717712,329.47178725255503
HNRNPA3,-0.004040097245458674,0.0028057002317031293,-0.006845797477161803,-69.44635391776559
HNRNPAB,0.009372324608737971,0.010681949149216814,-0.0013096245404788432,113.97331606779666
HNRNPC,-0.009814257763614614,0.00019753162847285614,-0.01001178939208747,-2.012700636467742
HNRNPD,-0.005423796525909986,-0.0035824365504499617,-0.0018413599754600247,66.05034929567002
HNRNPDL,0.00038179597685470334,0.0015497234792777618,-0.0011679275024230585,405.90356452800603
HNRNPF,-0.007794901654406712,-0.0016133095674963202,-0.006181592086910392,20.69698424718757
HNRNPH1,-0.000623039533053539,0.0018205961041083754,-0.0024436356371619144,-292.2119717163964
HNRNPK,-0.003430647036864208,0.002764538553362235,-0.006195185590226443,-80.58359031563819
HNRNPL,0.002183834540383708,0.003208917909111747,-0.0010250833687280392,146.93960782156728
HNRNPM,-0.003561951243624439,0.0003674719508075649,-0.003929423194432004,-10.316591263434768
HNRNPR,-0.0009367788811363393,0.002025982572925114,-0.0029627614540614533,-216.27116214101025
HNRNPU,-0.002821398226498858,0.0048273266662320555,-0.0076487248927309135,-171.09696252352165
HNRNPUL1,0.001117837746516439,0.0036811993050468858,-0.002563361558530447,329.3142780800478
HP1BP3,0.0041699707590317475,0.0019203409735400025,0.002249629785491745,46.05166521565487
HSBP1,0.006614515730811633,0.007284515094410783,-0.0006699993635991503,110.12922776006366
HSP90AA1,-0.0056390177390306575,0.0078010067959037345,-0.013440024534934392,-138.33981655898677
HSP90AB1,0.008858670004687952,0.016705686050865226,-0.007847016046177274,188.58006949152278
HSP90B1,-0.00037658821605457936,0.012234236757405138,-0.012610824973459717,-3248.7040846843743
HSPA2,0.05282406938618631,0.04585765175602841,0.006966417630157902,86.8120390740293
HSPA5,0.019872292301382464,0.03166919744498042,-0.011796905143597953,159.36358505947132
HSPA8,-0.013403659247678543,-0.0037850549382579778,-0.009618604309420565,28.238967197808563
HSPA9,0.004101065439164205,0.003883183945576529,0.00021788149358767622,94.68719783139866
HSPB1,0.0843933037455532,0.08496403766510073,-0.0005707339195475246,100.67627867877798
HSPD1,0.0034834188079645462,0.008345277565363733,-0.004861858757399187,239.5714677282833
HSPE1,0.00522286451910324,0.008127850743207371,-0.0029049862241041315,155.6205548407163
HSPG2,0.001026536482520607,0.003239183533545319,-0.002212647051024712,315.54490158904747
HSPH1,0.00909672443485495,0.01087959944733997,-0.0017828750124850217,119.59908783928608
ID3,-0.0009666329243335511,-0.0006049737290187073,-0.0003616591953148438,62.5856738157154
IER2,-0.0010295382820578731,0.0009954359245681575,-0.0020249742066260307,-96.68760665979795
IER3,0.009270793850285466,0.005092273093536244,0.004178520756749222,54.92812347865381
IFI16,0.0003441020295329076,0.0031856558125445485,-0.002841553783011641,925.7881497731456
IFI27,0.04811786399630362,0.04318642532709785,0.0049314386692057705,89.75133503518653
IFITM2,0.0004557574851774089,0.0012783389332207407,-0.0008225814480433318,280.48665678483206
IFITM3,0.027242843365485436,0.02330158017539162,0.003941263190093815,85.53284935343024
IFNGR1,0.000661671612740799,0.0024686504244989696,-0.0018069788117581705,373.09299310472767
IFNGR2,0.002183584595749192,0.0016868074227672017,0.0004967771729819902,77.24946521654935
IGFBP4,0.0007970912427161664,0.007105922547327205,-0.006308831304611039,891.4816982699595
IGFBP5,0.011438098040037308,0.0007420774395641336,0.010696020600473173,6.4877695309710175
IGFBP7,-0.013852159406969829,-0.0020871443768478645,-0.011765015030121964,15.067285291257193
IGHA1,-0.02438144505025361,-0.005532742969050236,-0.018848702081203372,22.692432534849637
IGHG1,-0.07032533216361904,0.005241270357709516,-0.07556660252132856,-7.452891008769311
IGHG3,-0.11891252501828053,0.038507973728415024,-0.15742049874669556,-32.38344633796579
IGHG4,-0.049787136029341234,-0.001969035662873128,-0.04781810036646811,3.9549084761829016
IGHGP,-0.057499682915529524,0.003447369192881881,-0.060947052108411406,-5.995457745299697
IGKC,-0.13405176507723637,-0.0019259385822932712,-0.13212582649494312,1.4367125872483713
IGLC2,-0.06226623318194536,0.008662206548950398,-0.07092843973089576,-13.91156346914218
IGLC3,-0.046203879251563065,0.004535016155811236,-0.0507388954073743,-9.815228135109061
IL24,0.03493753400871509,0.02661006841719275,0.008327465591522344,76.1647012939005
IL32,-0.004213285183465279,0.0003678330944653068,-0.004581118277930586,-8.730315619480022
IL6ST,-0.006007683830496233,-0.003351083704311435,-0.002656600126184798,55.77996111081359
ILF2,0.002137675447165331,0.0050786131708046986,-0.0029409377236393674,237.57643741191882
IMP3,0.00040883338296187005,0.0016980214458564582,-0.0012891880628945881,415.33336479394706
IQGAP1,0.003577317280417944,0.005028435330867767,-0.0014511180504498224,140.56442123244616
IRAK1,0.005139772771875113,0.006429526328753443,-0.0012897535568783297,125.09359098394143
IRF2BP2,0.02598909887342885,0.025506357000346362,0.0004827418730824851,98.142521695602
ISCU,-0.006238874959255884,-0.002250670290792362,-0.003988204668463522,36.07493827798724
ISG15,0.01666687799886965,0.012331142463263023,0.004335735535606627,73.9859166431729
IST1,0.0005148714344536113,-0.000163386038514591,0.0006782574729682023,-31.733366347655025
ITGA6,0.02846494528343834,0.022351655897552537,0.0061132893858858025,78.52344585590096
ITGB1,0.012520323518096602,0.012190857199662562,0.0003294663184340395,97.36854788170739
ITGB4,0.020744768458030326,0.01637429011541071,0.004370478342619617,78.93214208940567
ITM2B,-0.010520261715607234,0.00619510904242297,-0.016715370758030205,-58.8874042290438
ITM2C,-0.010777675741943861,-0.004173427396757513,-0.006604248345186349,38.722888836928334
IVNS1ABP,0.017697847251424377,0.01688362777289466,0.0008142194785297168,95.39933039898858
JAG1,0.022397843248703895,0.023224931529559373,-0.0008270882808554775,103.69271394424702
JAK1,-0.0029975853019605205,-0.00034083406068066615,-0.0026567512412798543,11.370287292833648
JCHAIN,-0.03757267701098546,-0.01776705717783557,-0.019805619833149893,47.28717406172803
JPT1,0.012257479522088676,0.013977079857367744,-0.001719600335279068,114.02898803281907
JTB,0.0003827747933622845,0.005426904932078997,-0.0050441301387167126,1417.78012193781
JUN,0.022607118094524155,0.019702862931658495,0.002904255162865658,87.15335961566406
JUNB,0.01434219346020377,0.01619925663515552,-0.0018570631749517492,112.94825076864753
JUND,0.010610797957296646,0.009246277397308168,0.001364520559988478,87.14026442233641
JUP,0.0318393430238596,0.028471409753218588,0.0033679332706410114,89.42210186900789
KARS1,-0.0026334013955964723,0.000882771322667278,-0.0035161727182637503,-33.52209519382168
KAT6A,0.001325889324808782,-0.0002251183742751424,0.0015510076990839245,-16.97867009432395
KCMF1,0.003681987838766906,0.004584343821211206,-0.0009023559824443003,124.50730480268228
KCNC2,-0.01590062041236936,-0.004403951898790301,-0.01149666851357906,27.696729967620588
KDELR1,0.008532061975239985,0.009435508404757247,-0.0009034464295172628,110.58884044840579
KDELR2,0.00944524909780299,0.013160140196596597,-0.003714891098793606,139.3307901181527
KDM2A,0.003524389826610058,0.0019482938241630662,0.0015760960024469917,55.28031574296754
KDSR,0.008540109793897448,0.006019094948376251,0.0025210148455211984,70.48029935958608
KHDRBS1,-0.002829890857587525,0.00039578187401587356,-0.0032256727316033987,-13.985764608366438
KHSRP,0.004642354129264205,0.005942259012519626,-0.0012999048832554214,128.00098499727014
KIAA1958,-0.08200234563936024,-0.017300431019675204,-0.06470191461968502,21.097483108301702
KIF5B,0.003874720539943029,0.005122546872120664,-0.0012478263321776353,132.20429239513575
KLF13,0.0005236350079792895,-0.0005911673954633479,0.0011148024034426374,-112.89684349880775
KLF6,0.01381383043624363,0.008031158550336577,0.005782671885907054,58.138534329081246
KMT2E,0.0005134379495805973,6.502430947513595e-06,0.0005069355186330837,1.2664492277645465
KPNB1,0.0029388315953872025,0.0029100903565789935,2.8741238808209198e-05,99.0220181771109
KRAS,0.009076593104645281,0.010130434966195883,-0.0010538418615506013,111.61054428022403
KRT10,0.0031821133293182843,0.006062360106766872,-0.002880246777448588,190.51364547301128
KRT14,0.07680347504172788,0.06699108064313006,0.009812394398597827,87.2240228801279
KRT16,0.04063639794252688,0.02762597954601684,0.01301041839651004,67.98333746285532
KRT17,0.11164087055536169,0.0786471908583001,0.03299367969706159,70.44659403591777
KRT5,0.08635176453562154,0.07533229458706574,0.011019469948555814,87.23885955566074
KRT6A,0.2007200562858707,0.16098918737603912,0.03973086890983159,80.20583012728642
KRT6B,0.06702937471308903,0.06044817652511076,0.0065811981879782796,90.18162079513903
KTN1,0.0057076168851564486,0.006253998160222913,-0.0005463812750664643,109.57284425462078
LAMC1,0.00901730508018499,0.007419705484701688,0.0015975995954833019,82.2829594731808
LAMC2,0.06747045315892562,0.048199390536192405,0.019271062622733214,71.43777502525361
LAMP1,0.005950338435231574,0.007196107592065194,-0.0012457691568336197,120.93610591050586
LAMP2,0.006821714655872571,0.007604644732347189,-0.0007829300764746176,111.4770276385076
LAMTOR1,0.003025178734752528,0.006769266335551061,-0.0037440876007985334,223.76417822151637
LAMTOR4,0.0008723426147624921,-0.0002998147147444505,0.0011721573295069426,-34.368917632904974
LAMTOR5,0.004333616043643676,0.006198959912617921,-0.0018653438689742454,143.04358877640382
LAPTM4A,0.0163003367216488,0.01887920700843215,-0.00257887028678335,115.82096327714692
LAPTM4B,0.013405517397334999,0.01580346744415315,-0.0023979500468181516,117.88778437820581
LAPTM5,-0.028810598346142025,-0.019878760219509906,-0.008931838126632119,68.99808181933102
LARP1,0.0017283812341688958,0.0024062886223632732,-0.0006779073881943773,139.22209838851634
LASP1,-0.001554770506373849,-0.00018814501036651995,-0.001366625496007329,12.101143518944522
LBH,-0.012831904658487107,-0.005570662758539978,-0.007261241899947129,43.41259467553404
LCP1,-0.019736562737367135,-0.021109845842600054,0.0013732831052329184,106.95806622210304
LDHA,0.02495624320618535,0.020631795507097178,0.00432444769908817,82.67188028518504
LDHB,-0.029499097436559762,-0.018406690363426848,-0.011092407073132913,62.39746962771302
LDLRAD4,0.004654172209816329,0.0011314116480889394,0.0035227605617273896,24.309621498375737
LENG8,0.0036897614871349224,0.0018193508565253484,0.0018704106306095742,49.30808841896346
LEPROTL1,-0.008921776041441072,-0.004978301511383045,-0.003943474530058028,55.799444956465585
LGALS1,0.050135320302019344,0.04642873291910883,0.0037065873829105105,92.60683414291218
LGALS3,0.007041976104034958,0.006066845104953165,0.0009751309990817937,86.15259431904269
LGALS3BP,0.0066986333475262845,0.008404368759839484,-0.0017057354123131993,125.4639315785675
LITAF,-0.007244151999024602,-0.0031801023680287665,-0.004064049630995835,43.898890697723566
LMAN1,0.0015552296489515355,0.0030048234009244575,-0.001449593751972922,193.2076978438632
LMAN2,0.004164196893895073,0.006856791894828075,-0.0026925950009330014,164.66060730414753
LMNA,0.023678020716787027,0.017955363817157885,0.005722656899629142,75.83135445281563
LMO4,0.007394220216264836,0.0012829795402443177,0.006111240676020518,17.351113474037295
LPP,0.007477256975666771,0.0018099379041443303,0.005667319071522441,24.20590746090992
LRRFIP1,0.006926348769034487,0.0036278461591278317,0.003298502609906655,52.377468708286585
LSM4,0.0033307156177418513,0.004018340834540899,-0.0006876252167990475,120.64496930137919
LSM5,0.005829666797450112,0.006581642830795376,-0.0007519760333452633,112.89912544700114
LUC7L3,0.00035036740652742465,0.0008431432117087475,-0.0004927758051813229,240.6454470366813
LUM,-0.007666223360358836,0.0015959764866608976,-0.009262199847019734,-20.818288375388452
LY6D,0.021038271404942875,0.024795908576654625,-0.0037576371717117506,117.860959673849
LY6E,0.012574625404679195,0.016399352897293232,-0.0038247274926140364,130.41623403899413
LYZ,-0.027496044781850852,-0.014438750760390022,-0.01305729402146083,52.5121008310276
MACF1,0.014307195977112074,0.010710949679797025,0.0035962462973150493,74.86407327425906
MACROH2A1,0.005155094184998574,0.006540076078442247,-0.0013849818934436738,126.86627719574938
MAF,0.004240658396725951,0.004735487633359253,-0.0004948292366333016,111.66868892376101
MALAT1,-0.04693736750868767,0.014886852430404513,-0.06182421993909218,-31.716419604591366
MANF,0.0007440669148701118,0.005897053595385279,-0.005152986680515167,792.5434497265207
MAP2K2,0.001085563921408432,0.003078952475470935,-0.001993388554062503,283.6270084838709
MAP3K1,-0.0008455660792006741,-0.002985331753180514,0.00213976567397984,353.057179872044
MAP4,0.009573074641946252,0.005743423315423011,0.003829651326523241,59.995597341914646
MAP4K4,0.006662342269246114,0.004898819080572832,0.0017635231886732824,73.52998213835633
MAP7D1,0.009070371409083965,0.007159130786050523,0.001911240623033443,78.9287501378462
MAPK1IP1L,0.003243705505706644,0.0019658341151216037,0.0012778713905850403,60.604580522588016
MAPKAPK2,0.009387235003394863,0.006171605189631752,0.003215629813763111,65.74465417558856
MAPRE1,0.0005138057319922797,0.002923448997853147,-0.002409643265860867,568.9794441407815
MARCHF6,0.008038779016461238,0.005579592475223978,0.00245918654123726,69.40845697833572
MARCKS,-0.0010506185396365417,0.003250790585064659,-0.004301409124701201,-309.4168304120409
MARCKSL1,0.0011528694541360451,0.004458358762381237,-0.003305489308245192,386.71843948908423
MAT2A,0.009579109353839484,0.007895146551531958,0.0016839628023075266,82.42046582720592
MAT2B,-0.004882423559962519,-0.0024919784058717075,-0.0023904451540908114,51.03978332209338
MAX,-0.004887196859007699,-0.0014640590844358958,-0.0034231377745718035,29.957031129970886
MAZ,0.010363994925834522,0.00843573695927337,0.001928257966561151,81.39464578707437
MBD2,0.004024043409483744,0.005442802980531081,-0.0014187595710473367,135.25706426783682
MBNL1,-0.016756780208801066,-0.013323504233836653,-0.0034332759749644112,79.5111236634758
MBP,-0.0025694654830749875,-0.0025492070904577302,-2.0258392617257168e-05,99.21157171595809
MCL1,0.0009603652005304121,0.006833810451546773,-0.005873445251016361,711.5845563513175
MDH1,-0.0005528901947809538,0.0020975626729561074,-0.002650452867737061,-379.3814201727936
MDH2,4.738435187343548e-05,0.0028621910313220214,-0.002814806679448586,6040.371806639856
MED13L,0.0030751200667846388,1.8376435243030488e-06,0.0030732824232603357,0.05975843168375856
MGAT1,0.001797655296985488,0.0025926718655369142,-0.0007950165685514262,144.22519544679116
MGP,-0.003221230397794627,0.0016115847990693035,-0.00483281519686393,-50.03010030492243
MGST3,0.009571892931579284,0.00995669928920213,-0.0003848063576228453,104.02016989088234
MIR205HG,0.06739431941876012,0.06266556070958308,0.004728758709177038,92.9834461569461
MKNK2,0.0011469774043551218,0.0005141689053508001,0.0006328084990043217,44.82816343185829
MLF2,0.007081031838031347,0.004852746595664515,0.0022282852423668328,68.53163079427227
MMP9,-0.0049611350106331525,-2.7517912002260943e-05,-0.004933617098630891,0.5546696863375431
MOB1A,-0.002524209394106483,-0.00031304923895002657,-0.0022111601551564565,12.401872827227924
MORF4L1,-0.002785169789789159,0.0021753132472095565,-0.004960483036998716,-78.10343395165975
MORF4L2,0.006638304801795159,0.008752483558322977,-0.002114178756527818,131.84817238214328
MRPL20,0.0007338487090310878,0.001916231859439827,-0.0011823831504087392,261.1208326536213
MRPL33,0.0037141110313314964,0.005024909936056279,-0.001310798904724782,135.2923995450633
MRPL41,0.007058867898438827,0.006299430636375409,0.0007594372620634175,89.24137307865786
MRPL51,0.0026934596998985727,0.0035663213131815236,-0.000872861613282951,132.4067077489899
MRPS21,5.019580392337693e-06,0.002061182705973625,-0.0020561631255812873,41062.8487815433
MRPS35,0.013458332699173766,0.013240040624563056,0.00021829207461071033,98.37801546825997
MS4A19P,-0.011742476357511406,-0.0021333512794361794,-0.009609125078075226,18.167814134635417
MSN,-0.007826916370050245,0.0022778703435262764,-0.010104786713576522,-29.103036698367756
MT-ATP6,-0.10204101259145217,0.03983848410597608,-0.14187949669742825,-39.04163933131461
MT-ATP8,0.007107099528380775,0.008740912498346876,-0.0016338129699661004,122.98846334488206
MT-CO1,-0.12581777572316596,0.040101062734093224,-0.1659188384572592,-31.872334814062118
MT-CO2,0.007357589380324353,0.11184774031317171,-0.10449015093284736,1520.168285176048
MT-CO3,-0.0320587424130377,0.08375166304109172,-0.11581040545412942,-261.2443805875288
MT-CYB,-0.060523227765296464,0.07706576259100974,-0.1375889903563062,-127.33253898794642
MT-ND1,-0.07663347151897255,0.03481858305238304,-0.1114520545713556,-45.43521565999111
MT-ND2,0.0004138024512053695,0.08423424962467814,-0.08382044717347277,20356.15047211811
MT-ND3,-0.12360072213452872,0.006650870174851886,-0.1302515923093806,-5.380931486478686
MT-ND4,-0.05391579024732002,0.057881782882467425,-0.11179757312978744,-107.3559018924786
MT-ND4L,-0.0004115316438339893,0.012388752470349498,-0.012800284114183488,-3010.400939021614
MT-ND5,0.019366416885251488,0.048679465878721136,-0.029313048993469648,251.36020858764547
